,First,End,FirstWord,EndWord,FirstCUI,EndCUI,Distance,ScoreUMLS,Sentence,Document,Label
9356,227,231,tissue hypoxia,oxygen,C0242184,C0030054,7,0,22,23099730,RO
9357,246,249,oxygen,supplemental oxygen therapy,C0030054,C0184633,13,0,22,23099730,RO
9358,260,262,elective total gastrectomy,stomach,C0017118,C0038351,6,2,23,23099730,RO
9359,260,262,elective total gastrectomy,stomach,C0017118,C0038351,6,2,23,23099730,RB
9360,269,272,elective total gastrectomy,stomach,C0017118,C0038351,10,1,24,23099730,RO
9361,269,272,elective total gastrectomy,stomach,C0017118,C0038351,10,1,24,23099730,RB
9362,275,276,lymphoma,sarcoma,C0024299,C1261473,2,1,25,23099730,RB
9363,307,309,respiratory disease,chronic obstructive pulmonary disease,C0035204,C0024117,7,4,29,23099730,RN
9364,307,310,respiratory disease,asthma,C0035204,C0004096,11,2,29,23099730,CHD
9365,307,310,respiratory disease,asthma,C0035204,C0004096,11,2,29,23099730,RN
9366,309,310,chronic obstructive pulmonary disease,asthma,C0024117,C0004096,1,2,29,23099730,RN
9367,309,310,chronic obstructive pulmonary disease,asthma,C0024117,C0004096,1,2,29,23099730,RO
9368,451,452,treatment,postoperative pain,C0039798,C0030201,2,0,52,23099730,QB
9369,454,457,incisional local anesthetic,bupivacaine,C0002934,C0006400,9,0,53,23099730,CHD
9370,454,457,incisional local anesthetic,bupivacaine,C0002934,C0006400,9,0,53,23099730,RN
9371,595,597,lymphoma,sarcoma,C0024299,C1261473,3,4,72,23099730,RB
9372,612,615,reconstruction,construction,C0524865,C0441513,8,1,73,23099730,RO
9373,685,687,operation,operate room,C0543467,C0029064,6,2,86,23099730,RQ
9374,685,687,operation,operate room,C0543467,C0029064,6,2,86,23099730,RO
9375,855,858,anesthesia,surgery,C0002903,C0038894,8,1,105,23099730,RO
9376,881,884,oxygen,oxygen group,C0030054,C0030054,10,0,108,23099730,RQ
9377,881,884,oxygen,oxygen group,C0030054,C0030054,10,0,108,23099730,SY
9378,126,134,study,experiment,C0008972,C0681814,15,0,19,33743053,RO
9379,151,152,Experimental Animals,Laboratory Animals,C0003064,C0003064,8,0,22,33743053,RQ
9380,151,152,Experimental Animals,Laboratory Animals,C0003064,C0003064,8,0,22,33743053,SY
9381,226,227,intestinal obstruction,intestinal stenosis,C0021843,C0267465,3,0,38,33743053,RQ
9382,233,235,ileum,ileum’s,C0020885,C0020885,8,0,40,33743053,RQ
9383,233,235,ileum,ileum’s,C0020885,C0020885,8,0,40,33743053,SY
9384,292,293,staple line,stapling device,C3887591,C0185012,4,0,48,33743053,RO
9385,296,299,laparotomy,incision,C0023038,C0184898,6,1,49,33743053,PAR
9386,296,299,laparotomy,incision,C0023038,C0184898,6,1,49,33743053,RB
9387,301,308,ileum,ileocecal junction,C0020885,C0475433,19,1,50,33743053,RO
9388,301,308,ileum,ileocecal junction,C0020885,C0475433,19,1,50,33743053,RN
9389,301,308,ileum,ileocecal junction,C0020885,C0475433,19,1,50,33743053,CHD
9390,377,384,intraluminal,intraluminal pressure,C0442115,C1522217,19,0,61,33743053,RO
9391,440,442,postoperative,post-operative course,C0032790,C0032790,10,0,70,33743053,RQ
9392,440,442,postoperative,post-operative course,C0032790,C0032790,10,0,70,33743053,SY
9393,452,453,postoperative,postoperatively,C0032790,C0032790,3,0,72,33743053,RQ
9394,452,453,postoperative,postoperatively,C0032790,C0032790,3,0,72,33743053,SY
9395,476,481,postoperative,postoperatively,C0032790,C0032790,20,0,73,33743053,RQ
9396,476,481,postoperative,postoperatively,C0032790,C0032790,20,0,73,33743053,SY
9397,479,482,postoperative,postoperatively,C0032790,C0032790,8,0,73,33743053,RQ
9398,479,482,postoperative,postoperatively,C0032790,C0032790,8,0,73,33743053,SY
9399,505,506,staple,staple line,C0524724,C3887591,2,0,76,33743053,RO
9400,557,558,staple,staple line,C0524724,C3887591,2,0,82,33743053,RO
9401,646,647,staple line,stapling device,C3887591,C0185012,4,0,93,33743053,RO
9402,740,741,leak pressure,compression,C0033095,C0332459,3,0,106,33743053,RO
9403,769,773,serosal continuity,continuous,C0595960,C0549178,11,0,111,33743053,RO
9404,800,804,postoperative,postoperative day,C0032790,C0032790,8,0,115,33743053,RQ
9405,800,804,postoperative,postoperative day,C0032790,C0032790,8,0,115,33743053,SY
9406,880,881,ultrasonography,ultrasonographic colonoscopy,C0041618,C1301497,1,0,127,33743053,CHD
9407,14,15,prospective,retrospective article,C0023981,C0035363,2,0,4,33427960,CHD
9408,155,156,prospective,retrospective study,C0023981,C0035363,2,0,30,33427960,CHD
9409,254,255,capecitabine,5fu,C0671970,C0016360,2,0,47,33427960,PAR
9410,341,345,etiology,tumor,C0015127,C0027651,9,0,65,33427960,QB
9411,341,348,etiology,obesity,C0015127,C0028754,16,0,65,33427960,QB
9412,342,348,multifactorial,obesity,C1837655,C0028754,14,0,65,33427960,RO
9413,346,348,risk factor,obesity,C0035648,C0028754,4,1,65,33427960,RO
9414,409,412,healing,collagen,C0043240,C0009325,6,0,76,33427960,RO
9415,446,447,Obesity,risk factor,C0028754,C0035648,4,0,81,33427960,RO
9416,469,471,genotoxic effect,radiotherapy,C0235032,C0034619,4,0,86,33427960,AQ
9417,479,480,cytokine,chemokine,C0079189,C0282554,1,0,87,33427960,CHD
9418,479,480,cytokine,chemokine,C0079189,C0282554,1,0,87,33427960,RN
9419,0,4,endoscopic,technique,C0014245,C0025664,10,1,0,24898719,AQ
9420,39,45,peritoneal cavity,peritoneal,C1704247,C0031153,17,0,4,24898719,PAR
9421,39,45,peritoneal cavity,peritoneal,C1704247,C0031153,17,0,4,24898719,CHD
9422,39,45,peritoneal cavity,peritoneal,C1704247,C0031153,17,0,4,24898719,RO
9423,39,45,peritoneal cavity,peritoneal,C1704247,C0031153,17,0,4,24898719,RN
9424,100,101,therapeutic approach,treat,C0087111,C1522326,2,0,13,24898719,RO
9425,219,220,endoscope,duodenoscope,C0014243,C0180565,4,0,32,24898719,RN
9426,219,221,endoscope,colonoscope,C0014243,C0180022,6,0,32,24898719,CHD
9427,219,221,endoscope,colonoscope,C0014243,C0180022,6,0,32,24898719,RN
9428,232,236,injection catheter,catheterize,C0085590,C0007430,7,0,35,24898719,RO
9429,312,317,nasoenteral feeding tube,enteral nutrition,C0041281,C0014327,16,0,48,24898719,RB
9430,436,437,hospital,tertiary referral center,C0019994,C0587437,3,0,63,24898719,CHD
9431,752,753,stomach,gastroesophageal junction,C0038351,C0014871,3,1,104,24898719,CHD
9432,752,753,stomach,gastroesophageal junction,C0038351,C0014871,3,1,104,24898719,RN
9433,769,771,drainage,drain,C0012621,C0013103,6,0,107,24898719,RO
9434,785,786,nausea,vomiting,C0027497,C0042963,1,0,109,24898719,RO
9435,785,788,nausea,retrosternal discomfort,C0027497,C2364135,3,0,109,24898719,RO
9436,825,826,endoscopic treatment,pancreatic pseudocyst,C0039798,C0030299,2,0,117,24898719,QB
9437,837,840,foreign body,traumatism,C0016542,C0043251,10,0,119,24898719,PAR
9438,837,840,foreign body,traumatism,C0016542,C0043251,10,0,119,24898719,RO
9439,864,868,treatment,fistula,C0039798,C0016169,13,0,122,24898719,QB
9440,68,71,risk factor,obesity,C0035648,C0028754,7,0,10,26315015,RO
9441,71,74,obesity,risk factor,C0028754,C0035648,7,2,10,26315015,RO
9442,79,83,risk factor,cancer,C0035648,C0006826,11,0,11,26315015,RO
9443,105,106,right colon,oncologic right hemicolectomy,C1305188,C0192861,2,0,16,26315015,RO
9444,109,111,anastomotic leak,anastomotic leak rate,C0919691,C0919691,6,0,17,26315015,SY
9445,182,183,objective,evaluate,C0018017,C0220825,3,0,25,26315015,RO
9446,191,193,study,observational,C0008972,C1518527,4,0,26,26315015,CHD
9447,197,203,risk factor,cancer,C0035648,C0006826,13,0,26,26315015,RO
9448,247,251,right colectomy,ileum,C0192861,C0020885,10,0,34,26315015,RO
9449,247,252,right colectomy,cecum,C0192861,C0007531,12,0,34,26315015,RO
9450,251,252,ileum,cecum,C0020885,C0007531,2,0,34,26315015,RO
9451,252,253,cecum,ascend right colon,C0007531,C0227375,2,0,34,26315015,RO
9452,253,255,ascend right colon,transverse colon,C0227375,C0227386,9,0,34,26315015,RO
9453,373,380,demographic datum,datum,C4684639,C1511726,9,0,51,26315015,PAR
9454,395,396,infectious,noninfectious complication,C0009450,C0032965,2,2,53,26315015,CHD
9455,395,396,infectious,noninfectious complication,C0009450,C0032965,2,2,53,26315015,RN
9456,422,423,complication,surgical adverse event,C0009566,C0877248,5,2,58,26315015,RO
9457,424,425,operate room,surgery,C0029064,C0038894,2,0,58,26315015,RO
9458,428,429,bowel,organ,C0021853,C0178784,2,0,59,26315015,PAR
9459,574,577,serum albumin concentration,serum total protein,C0036773,C0036825,4,0,86,26315015,PAR
9460,574,577,serum albumin concentration,serum total protein,C0036773,C0036825,4,0,86,26315015,RB
9461,589,592,serum albumin concentration,serum total protein,C0036773,C0036825,5,0,88,26315015,PAR
9462,589,592,serum albumin concentration,serum total protein,C0036773,C0036825,5,0,88,26315015,RB
9463,627,628,obesity,risk factor,C0028754,C0035648,6,2,93,26315015,RO
9464,679,684,risk factor,cancer,C0035648,C0006826,12,0,100,26315015,RO
9465,792,793,right colectomy,colorectal resection,C0192861,C0192866,3,0,117,26315015,PAR
9466,843,847,procedure,"high-tie"" technique",C0025664,C0025664,14,0,127,26315015,SY
9467,876,880,risk factor,cancer,C0035648,C0006826,11,0,132,26315015,RO
9468,62,63,male,gender,C0086582,C0079399,1,2,10,20686806,PAR
9469,62,63,male,gender,C0086582,C0079399,1,2,10,20686806,RO
9470,62,63,male,gender,C0086582,C0079399,1,2,10,20686806,RB
9471,227,228,colorectal cancer cell,bowel lumen,C0009402,C0021853,5,8,40,20686806,RO
9472,232,236,pelvis,pelvic,C0030797,C0030797,16,1,41,20686806,RQ
9473,232,236,pelvis,pelvic,C0030797,C0030797,16,1,41,20686806,SY
9474,9,10,patient weight,body habitus,C0005910,C0039870,2,0,1,25240407,CHD
9475,9,10,patient weight,body habitus,C0005910,C0039870,2,0,1,25240407,RO
9476,27,28,treatment,appliance adhesion,C0039798,C0001511,4,0,4,25240407,QB
9477,38,41,intradermal injection,subcutaneous injection,C0021489,C0021499,6,1,7,25240407,PAR
9478,77,80,ileostomy,stoma,C0020883,C1955856,9,1,12,25240407,RO
9479,148,150,treatment,stoma leak,C0039798,C0919691,4,0,28,25240407,QB
9480,46,53,surgical,therapeutic approach,C0543467,C0087111,17,1,5,25733128,PAR
9481,46,53,surgical,therapeutic approach,C0543467,C0087111,17,1,5,25733128,RB
9482,420,421,ppi,proton pump inhibitor,C0358591,C0358591,1,0,68,25733128,RQ
9483,420,421,ppi,proton pump inhibitor,C0358591,C0358591,1,0,68,25733128,SY
9484,534,535,pain,heartburn,C0030193,C0018834,2,0,86,25733128,CHD
9485,92,99,patient risk factor,inflammation,C0035648,C0021368,18,0,14,29428155,RO
9486,95,96,coenzyme a reductase inhibitor,statin,C0014432,C0360714,2,0,14,29428155,CHD
9487,297,298,comorbiditie,renal failure,C0009488,C0035078,1,0,33,29428155,RO
9488,297,300,comorbiditie,chronic obstructive pulmonary disease,C0009488,C0024117,5,0,33,29428155,RO
9489,333,334,propensity score,probability,C2718044,C0033204,4,0,38,29428155,PAR
9490,393,396,demographic,distribution,C0011298,C0037775,5,0,52,29428155,RO
9491,618,619,sepsis,systemic inflammatory response syndrome.25,C0036690,C0242966,2,0,103,29428155,RO
9492,671,673,statin,hmg-coa reductase,C0360714,C0020374,5,0,111,29428155,RO
9493,689,697,statin medication,antimicrobial,C0013227,C0003232,18,0,112,29428155,RN
9494,689,697,statin medication,antimicrobial,C0013227,C0003232,18,0,112,29428155,RO
9495,787,788,propensity score,probability,C2718044,C0033204,2,0,127,29428155,PAR
9496,889,890,cardiac,noncardiac surgery,C0018787,C0018821,2,1,141,29428155,RO
9497,889,890,cardiac,noncardiac surgery,C0018787,C0018821,2,1,141,29428155,RN
9498,890,894,noncardiac surgery,surgery,C0018821,C0038894,11,0,141,29428155,RO
9499,925,932,colorectal cancer,rectal cancer,C0009402,C0007113,15,0,144,29428155,RQ
9500,925,932,colorectal cancer,rectal cancer,C0009402,C0007113,15,0,144,29428155,CHD
9501,925,932,colorectal cancer,rectal cancer,C0009402,C0007113,15,0,144,29428155,SY
9502,925,932,colorectal cancer,rectal cancer,C0009402,C0007113,15,0,144,29428155,RN
9503,114,116,anastomotic leakage,treatment,C0919691,C0039798,5,2,18,26968863,AQ
9504,123,129,assess,evaluation,C1516048,C0220825,12,0,20,26968863,RO
9505,135,137,technique,intestinal perfusion,C0025664,C0031001,4,0,21,26968863,QB
9506,182,184,anastomotic area,anastomosis,C0677554,C0332853,9,1,30,26968863,RO
9507,245,247,"gastrointestinal tract""","intestine""",C0017189,C0021853,2,0,41,26968863,CHD
9508,245,247,"gastrointestinal tract""","intestine""",C0017189,C0021853,2,0,41,26968863,RN
9509,255,257,Perfusion*,perfusion,C0031001,C0031001,2,1,42,26968863,SY
9510,255,258,Perfusion*,artery perfusion,C0031001,C0031001,3,0,42,26968863,SY
9511,255,259,Perfusion*,microperfusion*,C0031001,C0031001,5,4,42,26968863,SY
9512,257,258,perfusion,artery perfusion,C0031001,C0031001,1,4,42,26968863,SY
9513,257,259,perfusion,microperfusion*,C0031001,C0031001,3,1,42,26968863,SY
9514,258,259,artery perfusion,microperfusion*,C0031001,C0031001,1,4,42,26968863,SY
9515,260,261,icg,indocyanine green,C0021234,C0021234,1,2,42,26968863,RQ
9516,260,261,icg,indocyanine green,C0021234,C0021234,1,2,42,26968863,SY
9517,269,271,gastric,gut,C0038351,C0017189,2,1,42,26968863,RO
9518,270,271,intestine,gut,C0021853,C0017189,1,1,42,26968863,PAR
9519,270,271,intestine,gut,C0021853,C0017189,1,1,42,26968863,RB
9520,270,275,intestine,rectum,C0021853,C0034896,7,0,42,26968863,CHD
9521,270,275,intestine,rectum,C0021853,C0034896,7,0,42,26968863,RN
9522,271,275,gut,rectum,C0017189,C0034896,6,0,42,26968863,RO
9523,274,275,rectal,rectum,C0205052,C0034896,2,0,42,26968863,RO
9524,278,281,assess,assessment,C1516048,C0031809,6,0,43,26968863,RO
9525,289,292,non-comparative study,comparative study,C0009491,C0009491,5,0,44,26968863,SY
9526,414,417,gastrointestinal tract,mucosal,C0017189,C0026724,10,0,59,26968863,RO
9527,439,442,none-comparative study,comparative study,C0009491,C0009491,9,0,62,26968863,SY
9528,659,666,anastomotic leak,anastomotic leakage,C0919691,C0919691,12,0,89,26968863,SY
9529,660,662,diagnose,confirm with,C0011900,C0750484,3,1,89,26968863,RO
9530,662,667,confirm with,diagnose,C0750484,C0011900,9,0,89,26968863,RO
9531,666,672,anastomotic leakage,treatment,C0919691,C0039798,19,0,89,26968863,AQ
9532,735,736,mesenteric blood supply,intestinal,C0005839,C0021853,2,0,99,26968863,QB
9533,783,785,study,study size,C0947630,C0008972,7,1,109,26968863,RO
9534,785,787,study size,study,C0008972,C0947630,4,0,109,26968863,RO
9535,828,830,intestine,intestinal color,C0021853,C0021853,6,1,114,26968863,RQ
9536,828,830,intestine,intestinal color,C0021853,C0021853,6,1,114,26968863,SY
9537,847,850,intestinal perfusion,perfusion,C0031001,C0031001,13,0,117,26968863,SY
9538,8,9,health,disease,C0018684,C0012634,2,0,1,29633119,RO
9539,46,52,cause harm,surgical infection,C0015127,C0038941,18,0,8,29633119,QB
9540,63,68,antibiotic,infection,C0003232,C0009450,10,1,10,29633119,RO
9541,65,68,organism,infection,C0029235,C0009450,5,1,10,29633119,RO
9542,72,76,inpatient,patient,C0021562,C0030705,8,1,11,29633119,PAR
9543,72,76,inpatient,patient,C0021562,C0030705,8,1,11,29633119,RO
9544,72,76,inpatient,patient,C0021562,C0030705,8,1,11,29633119,RB
9545,87,88,bacteria,archaea,C0004611,C0003732,2,1,13,29633119,CHD
9546,87,88,bacteria,archaea,C0004611,C0003732,2,1,13,29633119,RN
9547,115,119,microbiome,microbe,C1956108,C0445623,16,0,17,29633119,PAR
9548,119,121,microbe,organism,C0445623,C0029235,7,1,17,29633119,PAR
9549,119,121,microbe,organism,C0445623,C0029235,7,1,17,29633119,RB
9550,133,134,illness,surgical disease,C0221423,C0012634,5,0,19,29633119,RO
9551,160,161,crohn’s disease,ulcerative colitis,C0010346,C0009324,2,2,24,29633119,RO
9552,160,163,crohn’s disease,inflammatory bowel disease,C0010346,C0021390,8,1,24,29633119,PAR
9553,160,163,crohn’s disease,inflammatory bowel disease,C0010346,C0021390,8,1,24,29633119,RQ
9554,160,163,crohn’s disease,inflammatory bowel disease,C0010346,C0021390,8,1,24,29633119,RB
9555,161,163,ulcerative colitis,inflammatory bowel disease,C0009324,C0021390,5,2,24,29633119,PAR
9556,161,163,ulcerative colitis,inflammatory bowel disease,C0009324,C0021390,5,2,24,29633119,RQ
9557,161,163,ulcerative colitis,inflammatory bowel disease,C0009324,C0021390,5,2,24,29633119,RB
9558,168,169,nausea,emesis,C0027497,C0042963,1,0,25,29633119,RO
9559,175,177,anorexia,malnutrition,C0003123,C0162429,3,2,25,29633119,PAR
9560,201,203,ulcerative colitis,crohn’s disease,C0009324,C0010346,6,2,29,29633119,RO
9561,237,243,ibd,crohn’s disease,C0021390,C0010346,18,0,34,29633119,RQ
9562,237,243,ibd,crohn’s disease,C0021390,C0010346,18,0,34,29633119,CHD
9563,237,243,ibd,crohn’s disease,C0021390,C0010346,18,0,34,29633119,RN
9564,243,244,crohn’s disease,cause,C0010346,C0015127,2,2,34,29633119,AQ
9565,251,255,microbiome,gut microbiome,C1956108,C2985398,14,0,35,29633119,CHD
9566,275,276,colitis,inflammation,C0009319,C0021368,4,2,39,29633119,RB
9567,309,313,ibd,perineal crohn’s disease,C0021390,C0010346,7,1,44,29633119,RQ
9568,309,313,ibd,perineal crohn’s disease,C0021390,C0010346,7,1,44,29633119,CHD
9569,309,313,ibd,perineal crohn’s disease,C0021390,C0010346,7,1,44,29633119,RN
9570,322,327,inflammation,colitis,C0021368,C0009319,11,0,46,29633119,RN
9571,330,333,ibd,colitis,C0021390,C0009319,6,1,47,29633119,CHD
9572,330,333,ibd,colitis,C0021390,C0009319,6,1,47,29633119,RN
9573,365,367,dietary,diet,C0012155,C0012155,8,0,51,29633119,RQ
9574,365,367,dietary,diet,C0012155,C0012155,8,0,51,29633119,SY
9575,421,425,gut microbiome,microbiome,C2985398,C1956108,9,0,58,29633119,PAR
9576,426,427,dysbiosis,cause,C3658208,C0015127,3,2,59,29633119,AQ
9577,427,428,cause,ibd,C0015127,C0021390,5,0,59,29633119,QB
9578,427,430,cause,disease process,C0015127,C0027721,14,1,59,29633119,QB
9579,476,479,crohn’s disease,uc,C0010346,C0009324,9,1,66,29633119,RO
9580,484,485,treatment,ibd,C0039798,C0021390,2,0,67,29633119,QB
9581,484,486,treatment,opportunistic infection,C0039798,C0029118,8,0,67,29633119,QB
9582,517,523,crohn’s disease,uc,C0010346,C0009324,17,0,70,29633119,RO
9583,545,549,ibd,uc,C0021390,C0009324,8,1,73,29633119,RQ
9584,545,549,ibd,uc,C0021390,C0009324,8,1,73,29633119,CHD
9585,545,549,ibd,uc,C0021390,C0009324,8,1,73,29633119,RN
9586,549,553,uc,ibd,C0009324,C0021390,12,1,73,29633119,PAR
9587,549,553,uc,ibd,C0009324,C0021390,12,1,73,29633119,RQ
9588,549,553,uc,ibd,C0009324,C0021390,12,1,73,29633119,RB
9589,564,566,colorectal cancer,malignancy,C0009402,C0006826,6,2,76,29633119,PAR
9590,576,578,diagnosis,disease,C0011900,C0012634,6,0,78,29633119,RO
9591,590,594,cost of care,cost,C0010186,C0010186,14,0,79,29633119,SY
9592,600,601,treatment,prevention,C0087111,C0199176,4,0,80,29633119,RN
9593,621,625,ibd,colitis,C0021390,C0009319,16,1,84,29633119,CHD
9594,621,625,ibd,colitis,C0021390,C0009319,16,1,84,29633119,RN
9595,626,630,colon cancer,cancer,C0007102,C0006826,15,0,84,29633119,RB
9596,627,632,familial adenomatous polyposis,colonic,C0032580,C0009368,14,0,84,29633119,RO
9597,646,648,bacteria,bacterial product,C0004611,C0004627,3,1,86,29633119,RO
9598,651,656,cancer tissue,normal tissue,C0040300,C0040300,13,0,87,29633119,RQ
9599,651,656,cancer tissue,normal tissue,C0040300,C0040300,13,0,87,29633119,SY
9600,664,668,bacteria,bacterial product,C0004611,C0004627,11,0,88,29633119,RO
9601,701,703,red meat,char meat,C0452848,C0452848,5,0,94,29633119,SY
9602,717,718,alkylate agent,mutagen,C0002073,C0026879,4,0,96,29633119,RO
9603,793,795,prebiotic,fiber,C2717875,C0012173,5,0,105,29633119,PAR
9604,794,795,food,fiber,C0016452,C0012173,3,0,105,29633119,CHD
9605,814,816,camptothecin,irinotecan,C0006812,C0123931,4,0,108,29633119,CHD
9606,814,816,camptothecin,irinotecan,C0006812,C0123931,4,0,108,29633119,RN
9607,814,817,camptothecin,topotecan,C0006812,C0146224,6,1,108,29633119,CHD
9608,814,817,camptothecin,topotecan,C0006812,C0146224,6,1,108,29633119,RN
9609,816,821,irinotecan,topoisomerase i,C0123931,C0012920,12,0,108,29633119,RO
9610,836,838,enzyme,toxicity,C0014442,C0040539,5,0,110,29633119,AQ
9611,836,839,enzyme,drug,C0014442,C0013227,8,1,110,29633119,RB
9612,838,839,toxicity,drug,C0040539,C0013227,3,0,110,29633119,RO
9613,840,843,immunotherapy,immunomodulator,C0005525,C0001551,18,1,111,29633119,CHD
